Participant ID,Trial Number,Response,Correctness,Start Timestamp,End Timestamp,Reaction Time,Sample Number,Sample Order,Sample Time,Comparison Time,Condition,Path,Foil
1,81,left,True,2023-07-28 12:38:01.063,2023-07-28 12:38:05.349,4.2860000000000005,81,left,7000,14000,VH,"[(4, 0), (4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (1, 3)]","[(4, 0), (4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (2, 3), (1, 3)]"
1,82,right,True,2023-07-28 12:38:22.372,2023-07-28 12:38:29.229,6.857,72,right,7000,14000,VH,"[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (0, 2), (0, 1)]","[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (1, 1), (1, 2), (0, 2), (0, 1)]"
1,83,left,False,2023-07-28 12:38:46.260,2023-07-28 12:38:49.909,3.649,73,right,7000,14000,VH,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1), (1, 2), (1, 4)]","[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1), (0, 1), (1, 4)]"
1,84,right,True,2023-07-28 12:39:06.934,2023-07-28 12:39:15.752,8.818000000000001,26,right,7000,14000,VH,"[(1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0), (2, 0), (1, 0), (4, 0)]","[(1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (3, 0), (2, 0), (1, 0), (4, 0)]"
1,85,right,True,2023-07-28 12:39:32.778,2023-07-28 12:39:35.945,3.1670000000000003,46,right,7000,14000,VH,"[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (1, 0), (1, 1), (0, 1)]","[(4, 1), (4, 2), (3, 2), (2, 2), (2, 1), (2, 0), (1, 0), (1, 1), (0, 1)]"
1,86,right,True,2023-07-28 12:39:52.979,2023-07-28 12:40:02.342,9.363000000000001,50,right,7000,14000,V,"[(4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (1, 4), (0, 3)]","[(4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (1, 4), (0, 4)]"
1,87,left,True,2023-07-28 12:40:19.366,2023-07-28 12:40:24.819,5.453,47,left,7000,14000,V,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1), (1, 0), (4, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1), (0, 1), (4, 2)]"
1,88,left,True,2023-07-28 12:40:41.843,2023-07-28 12:40:49.539,7.696000000000001,3,left,7000,14000,V,"[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (0, 3), (0, 2), (3, 2)]","[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (0, 4), (0, 3), (0, 2), (3, 2)]"
1,89,right,True,2023-07-28 12:41:06.565,2023-07-28 12:41:14.503,7.938000000000001,89,right,7000,14000,V,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (2, 0)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (3, 2), (3, 1), (2, 0)]"
1,90,left,True,2023-07-28 12:41:31.529,2023-07-28 12:41:42.601,11.072000000000001,58,left,7000,14000,V,"[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (4, 0), (2, 3)]","[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 0), (4, 0), (2, 3)]"
2,1,right,True,2023-08-03 07:59:58.194,2023-08-03 08:00:09.391,11.197000000000001,59,right,7000,14000,VH,"[(0, 4), (0, 3), (1, 3), (1, 4), (2, 4), (2, 3), (3, 3), (3, 2), (2, 1)]","[(0, 4), (0, 3), (1, 3), (1, 4), (2, 4), (3, 4), (3, 3), (3, 2), (2, 1)]"
2,2,right,False,2023-08-03 08:00:26.415,2023-08-03 08:00:41.934,15.519,82,left,7000,14000,VH,"[(1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (4, 1), (4, 0), (0, 3)]","[(1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (4, 1), (4, 2), (0, 3)]"
2,3,right,False,2023-08-03 08:00:58.968,2023-08-03 08:01:13.599,14.631,35,left,7000,14000,VH,"[(4, 4), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (1, 3), (0, 3), (1, 2)]","[(4, 4), (4, 3), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3), (0, 3), (1, 2)]"
2,4,right,True,2023-08-03 08:01:30.621,2023-08-03 08:01:37.685,7.064,8,right,7000,14000,VH,"[(1, 4), (2, 4), (2, 3), (1, 3), (1, 2), (0, 2), (0, 3), (0, 4), (1, 0)]","[(1, 4), (2, 4), (2, 3), (2, 2), (1, 2), (0, 2), (0, 3), (0, 4), (1, 0)]"
2,5,left,True,2023-08-03 08:01:54.721,2023-08-03 08:01:59.172,4.4510000000000005,48,left,7000,14000,VH,"[(2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2), (0, 1)]","[(2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (0, 1)]"
2,6,left,True,2023-08-03 08:02:16.197,2023-08-03 08:02:23.859,7.662000000000001,17,left,7000,14000,H,"[(1, 0), (2, 0), (2, 1), (1, 1), (1, 2), (2, 2), (2, 3), (3, 3), (0, 1)]","[(1, 0), (2, 0), (2, 1), (1, 1), (1, 2), (1, 3), (2, 3), (3, 3), (0, 1)]"
2,7,right,True,2023-08-03 08:02:40.884,2023-08-03 08:02:55.524,14.64,9,right,7000,14000,H,"[(3, 2), (4, 2), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (2, 2), (3, 3)]","[(3, 2), (4, 2), (4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (3, 3)]"
2,8,left,True,2023-08-03 08:03:12.547,2023-08-03 08:03:27.121,14.574000000000002,7,left,7000,14000,H,"[(1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (2, 1), (1, 1), (2, 0)]","[(1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1), (2, 1), (1, 1), (2, 0)]"
2,9,right,False,2023-08-03 08:03:44.157,2023-08-03 08:03:55.430,11.273000000000001,20,left,7000,14000,H,"[(0, 1), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (4, 2), (0, 0)]","[(0, 1), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (4, 2), (1, 0)]"
2,10,left,True,2023-08-03 08:04:12.467,2023-08-03 08:04:25.851,13.384,87,left,7000,14000,H,"[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (1, 1), (2, 0)]","[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (0, 2), (2, 0)]"
2,11,right,False,2023-08-03 08:04:42.886,2023-08-03 08:04:56.527,13.641,3,left,7000,14000,V,"[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (0, 3), (0, 2), (3, 2)]","[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (0, 4), (0, 3), (0, 2), (3, 2)]"
2,12,left,True,2023-08-03 08:05:13.550,2023-08-03 08:05:27.114,13.564,90,left,7000,14000,V,"[(4, 0), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (3, 3)]","[(4, 0), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (3, 4)]"
2,13,left,True,2023-08-03 08:05:44.149,2023-08-03 08:05:50.701,6.5520000000000005,10,left,7000,14000,V,"[(4, 2), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (4, 0)]","[(4, 2), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (4, 1)]"
2,14,right,False,2023-08-03 08:06:07.737,2023-08-03 08:06:18.994,11.257000000000001,78,left,7000,14000,V,"[(3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (1, 3), (1, 1)]","[(3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (1, 3), (1, 1)]"
2,15,left,True,2023-08-03 08:06:36.023,2023-08-03 08:06:46.419,10.396,26,left,7000,14000,V,"[(1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0), (2, 0), (1, 0), (4, 0)]","[(1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (3, 0), (2, 0), (1, 0), (4, 0)]"
2,16,left,True,2023-08-03 08:12:08.946,2023-08-03 08:12:22.153,13.207,74,left,7000,14000,H,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (4, 4)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (3, 0), (3, 1), (4, 1), (4, 4)]"
2,17,left,True,2023-08-03 08:12:39.189,2023-08-03 08:12:54.483,15.294,38,left,7000,14000,H,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4), (4, 2)]","[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4), (4, 2)]"
2,18,left,True,2023-08-03 08:13:11.519,2023-08-03 08:13:24.004,12.485000000000001,80,left,7000,14000,H,"[(4, 4), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (1, 3), (1, 2), (0, 1)]","[(4, 4), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (1, 3), (1, 2), (0, 2)]"
2,19,right,True,2023-08-03 08:13:41.040,2023-08-03 08:13:51.980,10.940000000000001,4,right,7000,14000,H,"[(4, 3), (4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (1, 3), (4, 4)]","[(4, 3), (4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2), (4, 4)]"
2,20,left,False,2023-08-03 08:14:09.004,2023-08-03 08:14:23.645,14.641000000000002,37,right,7000,14000,H,"[(4, 0), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (3, 3), (4, 3), (2, 1)]","[(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (3, 3), (4, 3), (2, 1)]"
2,21,right,False,2023-08-03 08:14:40.680,2023-08-03 08:14:53.386,12.706000000000001,89,left,7000,14000,VH,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (2, 0)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (3, 2), (3, 1), (2, 0)]"
2,22,left,True,2023-08-03 08:15:10.412,2023-08-03 08:15:19.907,9.495000000000001,58,left,7000,14000,VH,"[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (4, 0), (2, 3)]","[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 0), (4, 0), (2, 3)]"
2,23,left,False,2023-08-03 08:15:36.942,2023-08-03 08:15:49.674,12.732000000000001,40,right,7000,14000,VH,"[(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3), (0, 3), (4, 3)]","[(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3), (0, 3), (3, 3)]"
2,24,left,True,2023-08-03 08:16:06.706,2023-08-03 08:16:17.402,10.696000000000002,71,left,7000,14000,VH,"[(0, 1), (1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0), (4, 0), (0, 4)]","[(0, 1), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0), (4, 0), (0, 4)]"
2,25,right,False,2023-08-03 08:16:34.439,2023-08-03 08:16:49.513,15.074000000000002,30,left,7000,14000,VH,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0), (4, 0)]","[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0), (3, 0)]"
2,26,right,True,2023-08-03 08:17:06.536,2023-08-03 08:17:16.655,10.119,69,right,7000,14000,V,"[(3, 4), (2, 4), (2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (0, 2)]","[(3, 4), (2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (0, 2)]"
2,27,left,True,2023-08-03 08:17:33.689,2023-08-03 08:17:40.874,7.1850000000000005,67,left,7000,14000,V,"[(0, 2), (0, 3), (1, 3), (1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (0, 4)]","[(0, 2), (0, 3), (1, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 0), (0, 4)]"
2,28,left,True,2023-08-03 08:17:57.911,2023-08-03 08:18:14.283,16.372,53,left,7000,14000,V,"[(1, 4), (2, 4), (2, 3), (3, 3), (3, 2), (4, 2), (4, 1), (4, 0), (1, 0)]","[(1, 4), (2, 4), (3, 4), (3, 3), (3, 2), (4, 2), (4, 1), (4, 0), (1, 0)]"
2,29,right,True,2023-08-03 08:18:31.320,2023-08-03 08:18:39.705,8.385,6,right,7000,14000,V,"[(4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (1, 1)]","[(4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (1, 1)]"
2,30,right,False,2023-08-03 08:18:56.740,2023-08-03 08:19:04.459,7.719,72,left,7000,14000,V,"[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (0, 2), (0, 1)]","[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (1, 1), (1, 2), (0, 2), (0, 1)]"
2,31,left,True,2023-08-03 08:25:43.101,2023-08-03 08:25:51.300,8.199,27,left,7000,14000,VH,"[(0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (4, 0)]","[(0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (4, 0)]"
2,32,right,True,2023-08-03 08:26:08.333,2023-08-03 08:26:17.319,8.986,42,right,7000,14000,VH,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (4, 2)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (3, 2), (3, 3), (4, 2)]"
2,33,right,True,2023-08-03 08:26:34.343,2023-08-03 08:26:44.127,9.784,13,right,7000,14000,VH,"[(4, 1), (4, 0), (3, 0), (3, 1), (2, 1), (2, 2), (3, 2), (3, 3), (0, 3)]","[(4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (3, 2), (3, 3), (0, 3)]"
2,34,right,True,2023-08-03 08:27:01.163,2023-08-03 08:27:12.302,11.139000000000001,32,right,7000,14000,VH,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (3, 2), (4, 2)]","[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2)]"
2,35,right,True,2023-08-03 08:27:29.328,2023-08-03 08:27:37.013,7.6850000000000005,43,right,7000,14000,VH,"[(1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (4, 3), (4, 4), (3, 4), (2, 4)]","[(1, 3), (2, 3), (2, 2), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4)]"
2,36,right,False,2023-08-03 08:27:54.050,2023-08-03 08:28:03.157,9.107000000000001,60,left,7000,14000,V,"[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (0, 3)]","[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (1, 3)]"
2,37,left,True,2023-08-03 08:28:20.190,2023-08-03 08:28:30.077,9.887,41,left,7000,14000,V,"[(1, 0), (1, 1), (2, 1), (2, 2), (3, 2), (3, 1), (4, 1), (4, 0), (2, 3)]","[(1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (4, 1), (4, 0), (2, 3)]"
2,38,left,False,2023-08-03 08:28:47.111,2023-08-03 08:28:59.930,12.819,56,right,7000,14000,V,"[(2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3), (2, 3), (3, 4)]","[(2, 0), (1, 0), (0, 0), (0, 1), (0, 2), (1, 2), (1, 3), (2, 3), (3, 4)]"
2,39,right,False,2023-08-03 08:29:16.965,2023-08-03 08:29:31.650,14.685,55,left,7000,14000,V,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (4, 2), (4, 1), (4, 0), (2, 2)]","[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (3, 1), (4, 1), (4, 0), (2, 2)]"
2,40,right,True,2023-08-03 08:29:48.689,2023-08-03 08:29:54.937,6.248,52,right,7000,14000,V,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1), (4, 1), (0, 4)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (0, 4)]"
2,41,left,False,2023-08-03 08:30:11.960,2023-08-03 08:30:19.401,7.441000000000001,45,right,7000,14000,H,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (4, 4), (3, 0)]","[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (3, 3), (3, 4), (4, 4), (3, 0)]"
2,42,right,True,2023-08-03 08:30:36.437,2023-08-03 08:30:52.699,16.262,22,right,7000,14000,H,"[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (1, 1), (1, 2), (3, 4)]","[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (1, 1), (0, 1), (3, 4)]"
2,43,left,True,2023-08-03 08:31:09.724,2023-08-03 08:31:24.630,14.906,61,left,7000,14000,H,"[(2, 3), (3, 3), (3, 2), (2, 2), (2, 1), (3, 1), (3, 0), (2, 0), (1, 1)]","[(2, 3), (3, 3), (3, 2), (2, 2), (2, 1), (3, 1), (3, 0), (4, 0), (1, 1)]"
2,44,left,False,2023-08-03 08:31:41.667,2023-08-03 08:31:56.729,15.062000000000001,57,right,7000,14000,H,"[(4, 1), (4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2), (0, 3)]","[(4, 1), (4, 2), (4, 3), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2), (0, 3)]"
2,45,right,True,2023-08-03 08:32:13.764,2023-08-03 08:32:31.114,17.35,63,right,7000,14000,H,"[(0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (1, 1), (1, 0), (0, 0), (2, 4)]","[(0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (1, 1), (1, 0), (2, 0), (2, 4)]"
2,46,right,True,2023-08-03 08:39:13.470,2023-08-03 08:39:26.254,12.784,54,right,7000,14000,H,"[(4, 3), (3, 3), (3, 2), (2, 2), (2, 1), (1, 1), (1, 2), (0, 2), (1, 3)]","[(4, 3), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 2), (0, 2), (1, 3)]"
2,47,left,False,2023-08-03 08:39:43.290,2023-08-03 08:39:57.851,14.561000000000002,73,right,7000,14000,H,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1), (1, 2), (1, 4)]","[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1), (0, 1), (1, 4)]"
2,48,left,True,2023-08-03 08:40:14.887,2023-08-03 08:40:20.541,5.654,83,left,7000,14000,H,"[(3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2), (0, 3)]","[(3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (0, 3)]"
2,49,left,True,2023-08-03 08:40:37.575,2023-08-03 08:40:51.769,14.194,44,left,7000,14000,H,"[(4, 3), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (3, 2), (4, 2), (4, 0)]","[(4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (3, 2), (4, 2), (4, 0)]"
2,50,right,True,2023-08-03 08:41:08.795,2023-08-03 08:41:19.801,11.006,2,right,7000,14000,H,"[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (1, 1), (4, 3)]","[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (0, 2), (4, 3)]"
2,51,right,True,2023-08-03 08:41:36.837,2023-08-03 08:41:43.278,6.441000000000001,84,right,7000,14000,V,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4), (0, 3)]","[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 4), (0, 3)]"
2,52,right,True,2023-08-03 08:42:00.315,2023-08-03 08:42:07.199,6.884,75,right,7000,14000,V,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (3, 1)]","[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (3, 2), (3, 1)]"
2,53,right,True,2023-08-03 08:42:24.234,2023-08-03 08:42:28.264,4.03,21,right,7000,14000,V,"[(0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (2, 1), (1, 1), (0, 1), (3, 1)]","[(0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (2, 1), (1, 1), (0, 1), (3, 1)]"
2,54,right,True,2023-08-03 08:42:45.301,2023-08-03 08:42:48.642,3.341,47,right,7000,14000,V,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1), (1, 0), (4, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1), (0, 1), (4, 2)]"
2,55,right,True,2023-08-03 08:43:05.677,2023-08-03 08:43:10.339,4.662,33,right,7000,14000,V,"[(4, 2), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (1, 4), (0, 1)]","[(4, 2), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2), (1, 3), (1, 4), (0, 1)]"
2,56,right,True,2023-08-03 08:43:27.374,2023-08-03 08:43:36.828,9.454,5,right,7000,14000,VH,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4), (0, 2)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4), (0, 2)]"
2,57,left,True,2023-08-03 08:43:53.861,2023-08-03 08:44:01.492,7.631,76,left,7000,14000,VH,"[(1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0), (1, 4)]","[(1, 3), (2, 3), (3, 3), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0), (1, 4)]"
2,58,right,True,2023-08-03 08:44:18.526,2023-08-03 08:44:23.891,5.365,70,right,7000,14000,VH,"[(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3), (0, 3), (3, 1)]","[(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3), (0, 3), (3, 2)]"
2,59,left,True,2023-08-03 08:44:40.926,2023-08-03 08:44:48.932,8.006,85,left,7000,14000,VH,"[(2, 1), (2, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2), (4, 3)]","[(2, 1), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (4, 3)]"
2,60,right,True,2023-08-03 08:45:05.968,2023-08-03 08:45:18.375,12.407,31,right,7000,14000,VH,"[(3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (4, 4), (4, 3), (4, 2), (0, 4)]","[(3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (0, 4)]"
2,61,right,False,2023-08-03 08:50:18.191,2023-08-03 08:50:27.002,8.811,36,left,7000,14000,H,"[(2, 3), (2, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2), (2, 0)]","[(2, 3), (2, 4), (1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (2, 0)]"
2,62,right,False,2023-08-03 08:50:44.035,2023-08-03 08:50:50.707,6.672000000000001,49,left,7000,14000,H,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1), (3, 2), (1, 3)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (1, 3)]"
2,63,left,False,2023-08-03 08:51:07.744,2023-08-03 08:51:17.618,9.874,79,right,7000,14000,H,"[(1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 2), (4, 2), (4, 1), (0, 4)]","[(1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 2), (4, 2), (4, 3), (0, 4)]"
2,64,right,True,2023-08-03 08:51:34.653,2023-08-03 08:51:48.503,13.850000000000001,88,right,7000,14000,H,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (2, 1), (3, 1), (0, 3)]","[(3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (2, 1), (3, 1), (0, 3)]"
2,65,left,True,2023-08-03 08:52:05.528,2023-08-03 08:52:10.346,4.8180000000000005,12,left,7000,14000,H,"[(2, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1), (1, 0), (4, 0)]","[(2, 4), (1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (1, 1), (1, 0), (4, 0)]"
2,66,left,True,2023-08-03 08:52:27.371,2023-08-03 08:52:37.291,9.92,34,left,7000,14000,V,"[(0, 2), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (3, 2), (4, 0)]","[(0, 2), (1, 2), (2, 2), (2, 3), (2, 4), (3, 4), (3, 3), (3, 2), (4, 0)]"
2,67,right,True,2023-08-03 08:52:54.313,2023-08-03 08:53:03.610,9.297,11,right,7000,14000,V,"[(1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (0, 3), (0, 2), (4, 3)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (0, 3), (0, 2), (4, 3)]"
2,68,right,False,2023-08-03 08:53:20.645,2023-08-03 08:53:28.888,8.243,16,left,7000,14000,V,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (3, 2), (0, 3)]","[(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (4, 1), (0, 3)]"
2,69,right,True,2023-08-03 08:53:45.921,2023-08-03 08:53:51.784,5.863,46,right,7000,14000,V,"[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (1, 0), (1, 1), (0, 1)]","[(4, 1), (4, 2), (3, 2), (2, 2), (2, 1), (2, 0), (1, 0), (1, 1), (0, 1)]"
2,70,left,True,2023-08-03 08:54:08.820,2023-08-03 08:54:18.750,9.930000000000001,24,left,7000,14000,V,"[(1, 4), (2, 4), (2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0)]","[(1, 4), (2, 4), (2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (3, 0)]"
